District_Name,UnitName,FIR_YEAR,FIR_MONTH,Unnamed: 4,FIR_Day,FIR Type,FIR_Stage,Complaint_Mode,CrimeGroup_Name,CrimeHead_Name,Latitude,Longitude,ActSection,Unnamed: 14,KGID,Internal_IO,Place of Offence,Distance from PS,Beat_Name,Village_Area_Name,Accused Count,Arrested Male,Arrested Female,"Arrested Count	No.",Accused_ChargeSheeted Count,Conviction Count,Unit_ID
Bagalkot,Bagalkot Town PS,2024,1,,12,Non Heinous,Pending Trial,Written,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS","COTPA, Cigarettes and Other Tobacco Products",16.1793224,75.6999315,"COTPA, Cigarettes and Other Tobacco Products,Act 2003, U/s: 20(2) IPC 1860 U/s: 273 ",,1982839,123600038,"Near Subhasa Patil Hospital Bagalkote, Near Subhasa Patil Hospital Bagalkote",North 1 KM From PS,TOWN BEAT NO 4,HARANASHIKARI KALANI,1,1,0,1,1,0,1236
Bagalkot,Bagalkot Town PS,2024,1,,14,Non Heinous,Pending Trial,Written,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS","COTPA, Cigarettes and Other Tobacco Products",16.1793224,75.6999315,"IPC 1860 U/s: 273 COTPA, Cigarettes and Other Tobacco Products,Act 2003, U/s: 20(2) ",,1982844,123800042,"Tankasaligalli Bagalkot, Tankasaligalli Bagalkot",North 2 KM From PS,TOWN BEAT NO 6,KOULPET,1,1,0,1,1,0,1236
Bagalkot,Bagalkot Town PS,2024,1,,14,Non Heinous,Pending Trial,Written,KARNATAKA POLICE ACT 1963,Street Gambling (87),16.1793224,75.6999315,"KARNATAKA POLICE ACT, 1963 U/s: 87 ",,1982876,124600038,"Shahinshavali Dharaga, Shahinshavali Dharaga",East 3 KM From PS,TOWN BEAT NO 6,KOULPET,5,5,0,5,5,0,1236
Bagalkot,Bagalkot Town PS,2024,1,,24,Non Heinous,Under Investigation,Written,MOLESTATION,Other Places,16.1793224,75.6999315,"IPC 1860 U/s: 354,323,149,147,143,504 ",,1267688,188800079,"In Frount Of Compalinant House Near DS Katta, In Frount Of Compalinant House Near DS Katta",North 2 KM From PS,TOWN BEAT NO 6,KOULPET,5,0,0,0,0,0,1236
Bagalkot,Bagalkot Town PS,2024,1,,26,Non Heinous,Under Investigation,Written,ATTEMPT TO MURDER,Due To Other Causes  ,16.1793224,75.6999315,"IPC 1860 U/s: 143,147,148,323,324,307,504,149 ",,2597955,60800078,"Gayatri School Near D S Katta, Gayatri School Near D S Katta",North 03 K M From PS,TOWN BEAT NO 6,KOULPET,10,5,0,5,0,0,1236
Bagalkot,Bagalkot Town PS,2024,1,,27,Non Heinous,Under Investigation,Written,RIOTS,Others,16.1793224,75.6999315,"IPC 1860 U/s: 324,323,149,148,147,143,504,506 ",,1332646,124700013,"BAGALKOT, BAGALKOT",North 3 Km From PS,TOWN BEAT NO 7,VENKATAPET,12,0,0,0,0,0,1236
Bagalkot,Bagalkot Town PS,2024,1,,30,Non Heinous,Under Investigation,Written,CHEATING,CHEATING,16.1793224,75.6999315,"IPC 1860 U/s: 420,403,418,504,506 ",,2282153,188800121,"Bagalkot city near tenginamatha, Bagalkot city near tenginamatha",East 02 K M From PS,TOWN BEAT NO 6,KOULPET,1,0,0,0,0,0,1236
Bagalkot,Bagalkot Town PS,2024,1,,30,Non Heinous,Pending Trial,Others,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),16.184636,75.7056724,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",,1878770,123600140,"Near Bus-stand Bagalkot, Near Bus-stand Bagalkot",East 2 KM From P.S.,TOWN BEAT NO 5,BASAVESHWAR COLLEGE,1,1,0,1,1,0,1236
Bagalkot,Bagalkot Town PS,2024,2,,4,Heinous,Under Investigation,Written,BURGLARY - NIGHT,In Other Places,16.1793224,75.6999315,"IPC 1860 U/s: 457,454,380 ",,2282153,188800121,"Bagalkote Venkatapeth, Bagalkote Venkatapeth",North 2 KM From PS,TOWN BEAT NO 4,HARANASHIKARI KALANI,0,0,0,0,0,0,1236
Bagalkot,Bagalkot Town PS,2024,2,,10,Non Heinous,Under Investigation,Written,CASES OF HURT,Grievous  Hurt,16.1793224,75.6999315,"IPC 1860 U/s: 341,326,504,34 ",,1982876,124600038,"Near Vittal Vijapur Kirani Shop Near Kirani Market, Near Vittal Vijapur Kirani Shop Near Kirani Market",North 03 K M From PS,TOWN BEAT NO 7,VENKATAPET,1,0,0,0,0,0,1236
Bagalkot,Bagalkot Town PS,2024,2,,11,Non Heinous,Under Investigation,Written,COMMUNAL / RELIGION   ,Communal Issue,16.1793224,75.6999315,"IPC 1860 U/s: 505(2),295A ",,1877821,123800031,"Bagalkot Town, Bagalkot Town",North 2 KM From PS,TOWN BEAT NO 7,VENKATAPET,1,0,0,0,0,0,1236
Bagalkot,Bagalkot Town PS,2024,2,,14,Non Heinous,Under Investigation,Written,MOLESTATION,Other Places,15.8313177,74.494434,"IPC 1860 U/s: 323,354(B),504,506,34 ",,1878773,222000001,"Laxminagar Bagalkote, Laxminagar Bagalkote",East 500 Metar,TOWN BEAT NO 3,LAXMI NAGARA,2,0,0,0,0,0,1236
Bagalkot,Bagalkot Town PS,2024,2,,15,Non Heinous,Under Investigation,Written,MOLESTATION,Public Place,16.1793224,75.6999315,"IPC 1860 U/s: 143,147,148,323,324,354(B),341,504,506,149 ",,1270766,125800005,"Near Bagalkot Bangarashetti Chal, Near Bagalkot Bangarashetti Chal",North 3 KM From PS,TOWN BEAT NO 7,VENKATAPET,2,0,0,0,0,0,1236
Bagalkot,Bagalkot Town PS,2024,2,,20,Non Heinous,Under Investigation,Sue-moto by Police,Failure to appear to Court,229 A,12.2908895,76.6358373,IPC 1860 U/s: 229A ,,2597955,60800078,"Bagalkot, Bagalkot",West 01 KM From PS,TOWN BEAT NO 1,JAYANAGARA,1,0,0,0,1,0,1236
Bagalkot,Bagalkot Town PS,2024,2,,23,Non Heinous,Under Investigation,Sue-moto by Police,KARNATAKA POLICE ACT 1963,Gambling - Matka (78 Class C),16.1793224,75.6999315,"KARNATAKA POLICE ACT, 1963 U/s: 78(III) ",,1982876,124600038,"Beside Public Road Near Shakti Theatre, Beside Public Road Near Shakti Theatre",East 01 KM From PS,TOWN BEAT NO 4,HARANASHIKARI KALANI,1,1,0,1,1,0,1236
Bagalkot,Bagalkot Traffic PS,2016,1,,1,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",,2282197,14600035,"H P PETROL PUMP CROSS NAVANAGAR, H P PETROL PUMP CROSS NAVANAGAR",WEST SIDE 4 KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,1,,2,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 17,181(3) ",,2282197,14600035,"SE NO 1,14,55 &56 CICRLE NAVANAGAR, SE NO 1,14,55 &56 CICRLE NAVANAGAR",WEST SIDE 4KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,1,,2,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,2282197,14600035,"NEAR AGRICULTURE UNIVERSITY NAVANAGAR, NEAR AGRICULTURE UNIVERSITY NAVANAGAR",WEST SIDE 7KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,1,,9,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,2481654,36900099,"NEAR KEB VIDYAGIRI, NEAR KEB VIDYAGIRI",NORTH 3 KM FROM PS,VIDYAGIRI,BE COLLEGE CROSS TO VIDYAGIRI BY PASS ROAD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,1,,11,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,2481654,36900099,"NEAR TANGA STAND BAGALKOT, NEAR TANGA STAND BAGALKOT",EAST 6KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,1,,15,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",,2481654,36900099,"HUBALI BYPASS ROAD NEAR R K GARAGE NAVANAGAR, HUBALI BYPASS ROAD NEAR R K GARAGE NAVANAGAR",WEST SIDE 5 KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,1,,21,Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 IPC 1860 U/s: 279,337,338,304A INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,146 ",,1962808,11600009,"HUBALI BYPASS ROAD NEAR KUBA MASJID NAVANAGAR, HUBALI BYPASS ROAD NEAR KUBA MASJID NAVANAGAR",WEST SIDE 3KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,1,,30,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187,196 ",,2481654,36900099,"NEAR MELLIGER'S LAND, NEAR MELLIGER'S LAND",EAST 6KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,0,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,2,,12,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,2481654,36900099,"NEAR BASAVESHWAR CIRCLE BAGALKOT, NEAR BASAVESHWAR CIRCLE BAGALKOT",EAST SIDE 6KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,2,,19,Non Heinous,Convicted,Oral,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196 ",,2481360,48600207,"NEAR RAJEEVA GANDHI CIRCLE BAGALKOT, NEAR RAJEEVA GANDHI CIRCLE BAGALKOT",EAST SIDE 5 KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,2,2,0,2,2,1,1237
Bagalkot,Bagalkot Traffic PS,2016,2,,19,Heinous,Dis/Acq,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 304(A),338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",,1962808,11600009,"NEAR NEW IB VIDAYGIRI, NEAR NEW IB VIDAYGIRI",NORTH SIDE 3KM FROM PS,VIDYAGIRI,BE COLLEGE CROSS TO VIDYAGIRI BY PASS ROAD,0,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,2,,24,Non Heinous,Convicted,Others,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,1270012,123700050,"NEAR DIST GOVT HOSPITAL BACK SIDE CIRCLE SE NO 3, NEAR DIST GOVT HOSPITAL BACK SIDE CIRCLE SE NO 3",WEST 2KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,2,,24,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,2481360,48600207,"NEAR BAGALKOT CEMENT FACTORY, NEAR BAGALKOT CEMENT FACTORY",NORTH SIDE 3KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,2,,25,Heinous,Dis/Acq,Others,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 279,304A INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",,1962808,11600009,"NEAR MUCHAKHANDI CROSS, NEAR MUCHAKHANDI CROSS",NOTRH 3KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,0,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,3,,12,Heinous,Dis/Acq,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 279,304A ",,1962808,11600009,"POLICE PALACE CIRCE NAVANAGAR, POLICE PALACE CIRCE NAVANAGAR",WEST SIDE 0.5 KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,3,,13,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 304(A),279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",,1962808,11600009,"BANAKARA LAYOUT CROSS VIDYAGIRI, BANAKARA LAYOUT CROSS VIDYAGIRI",NORTH 2KM FROM PS,VIDYAGIRI,BE COLLEGE CROSS TO VIDYAGIRI BY PASS ROAD,0,0,0,0,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,3,,13,Heinous,Dis/Acq,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 304(A),279 ",,1962808,11600009,"NEAR KATTI HOSPITAL BAGALKOT, NEAR KATTI HOSPITAL BAGALKOT",EAST SIDE 4KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,3,,17,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,2481654,36900099,"NEAR ROOPLAND CROSS VIDYAGIRI, NEAR ROOPLAND CROSS VIDYAGIRI",NORTH 3KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,3,,24,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,16.1793224,75.6999315,IPC 1860 U/s: 279 ,,1334306,125900052,"HAMALRA COLONY CROSS BAGALKOT, HAMALRA COLONY CROSS BAGALKOT",5 KM WEST SIDE FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,3,,26,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181(3) ",,2481654,36900099,"DADDENAVAR HOSPITAL CROSS BAGALKOT, DADDENAVAR HOSPITAL CROSS BAGALKOT",EAST SIDE 3 KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,3,,26,Heinous,Dis/Acq,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 IPC 1860 U/s: 279,304A ",,1962808,11600009,"NEAR HELY PAD CROSS  HUBLI BY PASS ROAD, NEAR HELY PAD CROSS  HUBLI BY PASS ROAD",NORTH SIDE 1 KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,4,,1,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",,2481654,36900099,"NEAR BTDA VIDAYAGIRI BAGALKOT, NEAR BTDA VIDAYAGIRI BAGALKOT",NORTH SIDE 3 KM FROM PS,VIDYAGIRI,BE COLLEGE CROSS TO VIDYAGIRI BY PASS ROAD,0,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,4,,2,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,State Highways,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 IPC 1860 U/s: 427 ",,2481360,48600207,"BAGALKOT KALADAGI ROAD, BAGALKOT KALADAGI ROAD",NORTH SIDE 4KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,0,2,0,2,2,5,1237
Bagalkot,Bagalkot Traffic PS,2016,4,,11,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,2481360,48600207,"NEAR CHEBBI GUEST HOUSE VIDAYAGIRI, NEAR CHEBBI GUEST HOUSE VIDAYAGIRI",NORTH SIDE 3KM FROM PS,VIDYAGIRI,BE COLLEGE CROSS TO VIDYAGIRI BY PASS ROAD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,4,,22,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,279 ",,2481360,48600207,"CIRCLE OF NAVANAGAR SE NO-53 AND-28, CIRCLE OF NAVANAGAR SE NO-53 AND-28",WEST 3KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,1,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",,127729,123700007,"NAVANAGAR SE NO. 30 TO 40 ROAD, NAVANAGAR SE NO. 30 TO 40 ROAD",WEST SIDE 3 FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,1,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,146 ",,1334306,125900052,"NEAR DADDENNAVAR HOSPITAL CROSS BAGALKOT, NEAR DADDENNAVAR HOSPITAL CROSS BAGALKOT",EAST SIDE 3 KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,3,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,744759,123700042,"NEAR MUCHAKHANDI CROSS BAGALKOT, NEAR MUCHAKHANDI CROSS BAGALKOT",EAST SIDE 5 KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,12,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,IPC 1860 U/s: 279 ,,745569,124700012,"NEAR CHAWAN HOSPITAL BAGALKOT, NEAR CHAWAN HOSPITAL BAGALKOT",EAST IDE 5KM FROME PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,0,1,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,14,Non Heinous,Undetected,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 ",,1876836,44700151,"NEAR DIST HOSPITAL NAVANAGAR BAGALKOT, NEAR DIST HOSPITAL NAVANAGAR BAGALKOT",NORTH SIDE 2 KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,0,0,0,0,0,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,17,Heinous,Dis/Acq,Written,MOTOR VEHICLE ACCIDENTS FATAL,State Highways,16.1793224,75.6999315,"IPC 1860 U/s: 279,304A ",,1962808,11600009,"NEAR HAMALAR COLONY CROSS, NEAR HAMALAR COLONY CROSS",EAST SIDE 5 KM FROM PS,VIDYAGIRI,BE COLLEGE CROSS TO VIDYAGIRI BY PASS ROAD,1,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,18,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 279,304(A) INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196 ",,1962808,11600009,"COURT CROSS NAVANAGAR, COURT CROSS NAVANAGAR",WEST SIDE 0.5KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,0,0,0,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,27,Heinous,Abated,Others,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,279,304A ",,1962808,11600009,"STEDIUM CROSS NAVANAGAR, STEDIUM CROSS NAVANAGAR",SOUTH SIDE 3KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,0,0,0,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,5,,29,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 304(A),337,279 ",,1895525,188800030,"NEAR CHALUKYA HOTEL HUBLI BY PASS ROAD NAVANAGAR, NEAR CHALUKYA HOTEL HUBLI BY PASS ROAD NAVANAGAR",WEST SIDE 3 KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,0,0,0,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,6,,1,Heinous,Dis/Acq,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 304(A),338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187,181(3),146,196 ",,1962808,11600009,"KATTI HOSPITAL CROSS, KATTI HOSPITAL CROSS",EAST SIDE 4 KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,0,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,6,,3,Heinous,Abated,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 304(A),279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181(3) ",,1962808,11600009,"NEAR DADDENNAVAR HOSPITAL CROSS BAGALKOT, NEAR DADDENNAVAR HOSPITAL CROSS BAGALKOT",EAST SIDE 3KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,0,0,0,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,6,,6,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,1270012,123700050,"OPP ROYAL ENFILD SHO ROOM, OPP ROYAL ENFILD SHO ROOM",EAST SIDE 1KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,6,,28,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 IPC 1860 U/s: 338 ",,1270012,123700050,"NEAR UTTARADHIMAT, NEAR UTTARADHIMAT",WEST SIDE 3KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,6,,29,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 279,337 ",,2481360,48600207,"SE NO 1,14,55 &56 CICRLE NAVANAGAR, SE NO 1,14,55 &56 CICRLE NAVANAGAR",WEST SIDE 4KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,1,0,1,1,1,1237
Bagalkot,Bagalkot Traffic PS,2016,7,,8,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 INDIAN MOTOR VEHICLES ACT, 1988 U/s: 196,181(3),146 ",,1270012,123700050,"NEAR KALIDAS CIRCLE NAVANAGAR, NEAR KALIDAS CIRCLE NAVANAGAR",WEST SIDE 2 KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,1,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,7,,9,Heinous,Dis/Acq,Written,MOTOR VEHICLE ACCIDENTS FATAL,Other Roads,16.1793224,75.6999315,"IPC 1860 U/s: 279,304A INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187,181(3) ",,1962808,11600009,"RAJUGANDHI ASRAY COLONY NAVANAGAR, RAJUGANDHI ASRAY COLONY NAVANAGAR",SOUTH SIDE 5KM FROM PS,NAVANAGAR,HUBBLI BY PASS ROAD,0,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,7,,20,Heinous,Dis/Acq,Written,MOTOR VEHICLE ACCIDENTS FATAL,National Highways,16.1793224,75.6999315,"INDIAN MOTOR VEHICLES ACT, 1988 U/s: 187 IPC 1860 U/s: 279,304A ",,1962808,11600009,"NEAR OLD COURT BAGALKOT, NEAR OLD COURT BAGALKOT",EAST SIDE 5KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,0,1237
Bagalkot,Bagalkot Traffic PS,2016,7,,22,Non Heinous,Convicted,Written,MOTOR VEHICLE ACCIDENTS NON-FATAL,National Highways,16.1793224,75.6999315,"IPC 1860 U/s: 338,337,279 ",,1270012,123700050,"NEAR MUCHAKHANDI CROSS BAGALKOT, NEAR MUCHAKHANDI CROSS BAGALKOT",NORTH SIDE 5KM FROM PS,BAGALKOT OLD CITY,BAGALKOT KALADAGI RAOD,1,1,0,1,1,0,1237
